id,symbol,candel_date,spot_date,timestamp,alert_price,executed_price,side,order_type,indicator,reason,position_size,created_at,market_risk,strategy_name,signal,order_id,quantity_size,remaining_quantity,vaild,loop_status
1111,TSHA,2025-10-02 14:07:00+00:00,2025-10-02 17:08:02.034240,1759414020000.0,4.73875,0.0,buy,,B1,buy_alert,0.15,1759414020000.0,1,TOP_GAINERS,1,,,,,
9999,TSHA,2025-10-02 14:07:00+00:00,2025-10-02 17:08:02.034240,1759414020000.0,4.73875,4.74,buy,market,B1,buy_alert,0.15,1759414020000.0,1,TOP_GAINERS,1,fadb437f-b033-4717-bbb5-6b458e5576ac,211.0,211.0,True,True
1111,TSHA,2025-10-02 14:10:00+00:00,2025-10-02 17:11:12.027569,1759414200000.0,4.64095,0.0,sell,,B1,sell_alert,0.15,1759414020000.0,1,TOP_GAINERS,1,,,0.0,,
9999,TSHA,2025-10-02 14:10:00+00:00,2025-10-02 17:11:12.027569,1759414200000.0,4.64095,4.64,sell,market,B1,sell_alert,0.15,1759414020000.0,1,TOP_GAINERS,1,20383b23-a39f-47f6-94fb-c85dfb85bbbb,211.0,0.0,True,True
1111,ASBP,2025-10-02 14:11:00+00:00,2025-10-02 17:12:06.932123,1759414260000.0,0.421325,0.0,buy,,B1,buy_alert,0.15,1759414260000.0,1,TOP_GAINERS,1,,,,,
9999,ASBP,2025-10-02 14:11:00+00:00,2025-10-02 17:12:06.932123,1759414260000.0,0.421325,0.42,buy,market,B1,buy_alert,0.15,1759414260000.0,1,TOP_GAINERS,1,8c30d4d6-fdf2-48b1-9be3-ae2fe00d47da,2373.0,2373.0,True,True
1111,ASBP,2025-10-02 14:14:00+00:00,2025-10-02 17:15:39.661834,1759414440000.0,0.4110999999999999,0.0,sell,,B1,sell_alert,0.15,1759414260000.0,1,TOP_GAINERS,1,,,0.0,,
9999,ASBP,2025-10-02 14:14:00+00:00,2025-10-02 17:15:39.661834,1759414440000.0,0.4110999999999999,0.41,sell,market,B1,sell_alert,0.15,1759414260000.0,1,TOP_GAINERS,1,cfce4799-34ba-4807-b75d-9259b8e538d7,2373.0,0.0,True,True
1111,ONDS,2025-10-02 14:20:00+00:00,2025-10-02 17:21:29.394488,1759414800000.0,8.75675,0.0,buy,,B1,buy_alert,0.15,1759414800000.0,1,TOP_GAINERS,1,,,,,
9999,ONDS,2025-10-02 14:20:00+00:00,2025-10-02 17:21:29.394488,1759414800000.0,8.75675,8.76,buy,market,B1,buy_alert,0.15,1759414800000.0,1,TOP_GAINERS,1,3456e193-4af4-4449-b566-586ce4193221,114.19761898,114.19761898,True,True
