id,symbol,candel_date,spot_date,timestamp,alert_price,executed_price,side,order_type,indicator,reason,position_size,created_at,market_risk,strategy_name,signal,order_id,quantity_size,remaining_quantity,vaild,loop_status
0,TESTUSDT,2024-09-16 21:37:00,2024-09-17 00:37:49.310538,1726522620000.0,5.71,5.72,sell,market,RSI,exit_strategy,0.075,1726516500000.0,1,TEST_ALPACA,1,d2c69c6e-1ce2-4f32,17.77,0.0,True,True
1111,AGMH,2025-09-19 14:12:00+00:00,2025-09-19 17:13:06.305402,1758291120000.0,10.195325,0.0,buy,,B1,buy_alert,0.15,1758291120000.0,1,TOP_GAINERS,1,,,,,
9999,AGMH,2025-09-19 14:12:00+00:00,2025-09-19 17:13:06.305402,1758291120000.0,10.195325,10.2,buy,market,B1,buy_alert,0.15,1758291120000.0,1,TOP_GAINERS,1,c3208037-9ca1-4dc4-a598-b71ecf1edede,98.0,98.0,True,True
1111,SMU,2025-09-19 14:21:00+00:00,2025-09-19 17:22:14.649762,1758291660000.0,29.035,0.0,buy,,B1,buy_alert,0.15,1758291660000.0,1,TOP_GAINERS,1,,,,,
9999,SMU,2025-09-19 14:21:00+00:00,2025-09-19 17:22:14.649762,1758291660000.0,29.035,29.04,buy,market,B1,buy_alert,0.15,1758291660000.0,1,TOP_GAINERS,1,def3d173-db8e-40eb-a0b0-b3153046c0d8,34.0,34.0,True,True
1111,OKLL,2025-09-19 14:23:00+00:00,2025-09-19 17:24:11.732845,1758291780000.0,78.408425,0.0,buy,,B1,buy_alert,0.15,1758291780000.0,1,TOP_GAINERS,1,,,,,
9999,OKLL,2025-09-19 14:23:00+00:00,2025-09-19 17:24:11.732845,1758291780000.0,78.408425,78.41,buy,market,B1,buy_alert,0.15,1758291780000.0,1,TOP_GAINERS,1,1cb7df0c-f43c-4c7b-b3b6-33b8c11a5cf1,12.0,12.0,True,True
1111,CJET,2025-09-19 14:27:00+00:00,2025-09-19 17:28:01.186209,1758292020000.0,0.22815,0.0,buy,,B1,buy_alert,0.15,1758292020000.0,1,TOP_GAINERS,1,,,,,
9999,CJET,2025-09-19 14:27:00+00:00,2025-09-19 17:28:01.186209,1758292020000.0,0.22815,0.23,buy,market,B1,buy_alert,0.15,1758292020000.0,1,TOP_GAINERS,1,b0e98978-b878-4107-87d1-7e99a916908b,4383.0,4383.0,True,True
1111,QUBT,2025-09-19 14:27:00+00:00,2025-09-19 17:28:15.938717,1758292020000.0,23.125,0.0,buy,,B1,buy_alert,0.15,1758292020000.0,1,TOP_GAINERS,1,,,,,
9999,QUBT,2025-09-19 14:27:00+00:00,2025-09-19 17:28:15.938717,1758292020000.0,23.125,23.12,buy,market,B1,buy_alert,0.15,1758292020000.0,1,TOP_GAINERS,1,63b82b05-8780-4c60-b70f-505aa1aa7b3c,43.243243243,43.243243243,True,True
1111,QUBT,2025-09-19 14:28:00+00:00,2025-09-19 17:29:19.970095,1758292080000.0,22.87,0.0,sell,,B1,sell_alert,0.15,1758292020000.0,1,TOP_GAINERS,1,,,0.0,,
9999,QUBT,2025-09-19 14:28:00+00:00,2025-09-19 17:29:19.970095,1758292080000.0,22.87,22.87,sell,market,B1,sell_alert,0.15,1758292020000.0,1,TOP_GAINERS,1,b085aa54-f669-4f55-a9de-d53be1bed788,43.243243243,0.0,True,True
1111,QMCO,2025-09-19 14:36:00+00:00,2025-09-19 17:37:12.822988,1758292560000.0,11.765,0.0,buy,,B1,buy_alert,0.15,1758292560000.0,1,TOP_GAINERS,1,,,,,
9999,QMCO,2025-09-19 14:36:00+00:00,2025-09-19 17:37:12.822988,1758292560000.0,11.765,11.76,buy,market,B1,buy_alert,0.15,1758292560000.0,1,TOP_GAINERS,1,55c4922d-2003-4345-8188-3d737862bd3c,84.997875053,84.997875053,True,True
1111,CJET,2025-09-19 14:54:00+00:00,2025-09-19 17:55:15.650121,1758293640000.0,0.21925,0.0,sell,,B1,sell_alert,0.15,1758292020000.0,1,TOP_GAINERS,1,,,0.0,,
9999,CJET,2025-09-19 14:54:00+00:00,2025-09-19 17:55:15.650121,1758293640000.0,0.21925,0.22,sell,market,B1,sell_alert,0.15,1758292020000.0,1,TOP_GAINERS,1,cacbb129-37d4-466d-b218-ef89c0107e8c,4383.0,0.0,True,True
1111,CJET,2025-09-19 14:58:00+00:00,2025-09-19 17:59:01.131950,1758293880000.0,0.230375,0.0,buy,,B1,buy_alert,0.15,1758293880000.0,1,TOP_GAINERS,1,,,,,
9999,CJET,2025-09-19 14:58:00+00:00,2025-09-19 17:59:01.131950,1758293880000.0,0.230375,0.23,buy,market,B1,buy_alert,0.15,1758293880000.0,1,TOP_GAINERS,1,7f03fb2f-74f7-499b-a0e3-3305df720be9,4340.0,4340.0,True,True
1111,OKLO,2025-09-19 15:14:00+00:00,2025-09-19 18:15:40.482089,1758294840000.0,122.0621,0.0,buy,,B1,buy_alert,0.15,1758294840000.0,1,TOP_GAINERS,1,,,,,
9999,OKLO,2025-09-19 15:14:00+00:00,2025-09-19 18:15:40.482089,1758294840000.0,122.0621,122.06,buy,market,B1,buy_alert,0.15,1758294840000.0,1,TOP_GAINERS,1,831190cf-f1e1-47b6-8ab6-3414205cf191,8.192551169,8.192551169,True,True
1111,QUBT,2025-09-19 16:03:00+00:00,2025-09-19 19:04:04.934055,1758297780000.0,23.090000000000003,0.0,buy,,B1,buy_alert,0.15,1758297780000.0,1,TOP_GAINERS,1,,,,,
9999,QUBT,2025-09-19 16:03:00+00:00,2025-09-19 19:04:04.934055,1758297780000.0,23.090000000000003,23.09,buy,market,B1,buy_alert,0.15,1758297780000.0,1,TOP_GAINERS,1,1850cfd0-75a5-431c-90c3-facc70b62874,43.308791685,43.308791685,True,True
1111,QUBT,2025-09-19 16:12:00+00:00,2025-09-19 19:13:19.445352,1758298320000.0,22.953575,0.0,sell,,B1,sell_alert,0.15,1758297780000.0,1,TOP_GAINERS,1,,,0.0,,
9999,QUBT,2025-09-19 16:12:00+00:00,2025-09-19 19:13:19.445352,1758298320000.0,22.953575,22.95,sell,market,B1,sell_alert,0.15,1758297780000.0,1,TOP_GAINERS,1,588d0508-0134-4e52-9fd3-cc76c306d4d8,43.308791685,0.0,True,True
1111,BHF,2025-09-19 16:14:00+00:00,2025-09-19 19:15:21.488444,1758298440000.0,57.815250000000006,0.0,buy,,B1,buy_alert,0.15,1758298440000.0,1,TOP_GAINERS,1,,,,,
9999,BHF,2025-09-19 16:14:00+00:00,2025-09-19 19:15:21.488444,1758298440000.0,57.815250000000006,57.82,buy,market,B1,buy_alert,0.15,1758298440000.0,1,TOP_GAINERS,1,5465b258-d391-433e-a950-7dc73756c388,17.296474546,17.296474546,True,True
1111,CJET,2025-09-19 16:15:00+00:00,2025-09-19 19:16:31.748925,1758298500000.0,0.252125,0.0,sell,,B1,sell_alert,0.15,1758293880000.0,1,TOP_GAINERS,1,,,0.0,,
9999,CJET,2025-09-19 16:15:00+00:00,2025-09-19 19:16:31.748925,1758298500000.0,0.252125,0.25,sell,market,B1,sell_alert,0.15,1758293880000.0,1,TOP_GAINERS,1,8535cfef-bd9d-4612-99c0-233716b07f30,4340.0,0.0,True,True
1111,QUBT,2025-09-19 16:24:00+00:00,2025-09-19 19:25:05.809525,1758299040000.0,23.10985,0.0,buy,,B1,buy_alert,0.15,1758299040000.0,1,TOP_GAINERS,1,,,,,
9999,QUBT,2025-09-19 16:24:00+00:00,2025-09-19 19:25:05.809525,1758299040000.0,23.10985,23.11,buy,market,B1,buy_alert,0.15,1758299040000.0,1,TOP_GAINERS,1,f67ea86f-56cb-4b99-b510-aba2631e90d3,43.271591984,43.271591984,True,True
1111,AGMH,2025-09-19 16:29:00+00:00,2025-09-19 19:30:04.795132,1758299340000.0,12.92,0.0,sell,,B1,sell_alert,0.15,1758291120000.0,1,TOP_GAINERS,1,,,0.0,,
9999,AGMH,2025-09-19 16:29:00+00:00,2025-09-19 19:30:04.795132,1758299340000.0,12.92,12.92,sell,market,B1,sell_alert,0.15,1758291120000.0,1,TOP_GAINERS,1,e1b52811-14a7-49fa-8f09-90fb8c3347ba,98.0,0.0,True,True
1111,OKLL,2025-09-19 16:29:00+00:00,2025-09-19 19:30:06.029295,1758299340000.0,83.805,0.0,sell,,B1,sell_alert,0.15,1758291780000.0,1,TOP_GAINERS,1,,,0.0,,
9999,OKLL,2025-09-19 16:29:00+00:00,2025-09-19 19:30:06.029295,1758299340000.0,83.805,83.81,sell,market,B1,sell_alert,0.15,1758291780000.0,1,TOP_GAINERS,1,3271a1ed-9802-4a19-8679-2b3a3432ed20,12.0,0.0,True,True
1111,SMU,2025-09-19 16:29:00+00:00,2025-09-19 19:30:07.186149,1758299340000.0,31.98885,0.0,sell,,B1,sell_alert,0.15,1758291660000.0,1,TOP_GAINERS,1,,,0.0,,
9999,SMU,2025-09-19 16:29:00+00:00,2025-09-19 19:30:07.186149,1758299340000.0,31.98885,31.99,sell,market,B1,sell_alert,0.15,1758291660000.0,1,TOP_GAINERS,1,2c58456e-8564-4eaa-9acf-12dfb9e1ae52,34.0,0.0,True,True
1111,QUBT,2025-09-19 16:29:00+00:00,2025-09-19 19:30:08.384092,1758299340000.0,23.35625,0.0,sell,,B1,sell_alert,0.15,1758299040000.0,1,TOP_GAINERS,1,,,0.0,,
9999,QUBT,2025-09-19 16:29:00+00:00,2025-09-19 19:30:08.384092,1758299340000.0,23.35625,23.36,sell,market,B1,sell_alert,0.15,1758299040000.0,1,TOP_GAINERS,1,d4275cc7-18ef-4a44-b02c-eb8c6fe1c4a0,43.271591984,0.0,True,True
1111,QMCO,2025-09-19 16:29:00+00:00,2025-09-19 19:30:09.708966,1758299340000.0,12.303675,0.0,sell,,B1,sell_alert,0.15,1758292560000.0,1,TOP_GAINERS,1,,,0.0,,
9999,QMCO,2025-09-19 16:29:00+00:00,2025-09-19 19:30:09.708966,1758299340000.0,12.303675,12.3,sell,market,B1,sell_alert,0.15,1758292560000.0,1,TOP_GAINERS,1,4dbb385b-dd9b-4643-99a8-78531ca8b3a6,84.997875053,0.0,True,True
1111,OKLO,2025-09-19 16:29:00+00:00,2025-09-19 19:30:10.935795,1758299340000.0,128.29500000000002,0.0,sell,,B1,sell_alert,0.15,1758294840000.0,1,TOP_GAINERS,1,,,0.0,,
9999,OKLO,2025-09-19 16:29:00+00:00,2025-09-19 19:30:10.935795,1758299340000.0,128.29500000000002,128.3,sell,market,B1,sell_alert,0.15,1758294840000.0,1,TOP_GAINERS,1,81f88d18-167c-424b-b131-7114c544eaac,8.192551169,0.0,True,True
1111,BHF,2025-09-19 16:29:00+00:00,2025-09-19 19:30:12.150589,1758299340000.0,57.25375,0.0,sell,,B1,sell_alert,0.15,1758298440000.0,1,TOP_GAINERS,1,,,0.0,,
9999,BHF,2025-09-19 16:29:00+00:00,2025-09-19 19:30:12.150589,1758299340000.0,57.25375,57.25,sell,market,B1,sell_alert,0.15,1758298440000.0,1,TOP_GAINERS,1,4db3c963-7f49-4b38-bba5-70a1217a3ce3,17.296474546,0.0,True,True
1111,QUBT,2025-09-19 18:00:00+00:00,2025-09-19 21:01:28.751495,1758304800000.0,23.245000000000005,0.0,buy,,B1,buy_alert,0.15,1758304800000.0,1,TOP_GAINERS,1,,,,,
9999,QUBT,2025-09-19 18:00:00+00:00,2025-09-19 21:01:28.751495,1758304800000.0,23.245000000000005,23.25,buy,market,B1,buy_alert,0.15,1758304800000.0,1,TOP_GAINERS,1,5ba523e1-154e-4965-a191-61558925abcf,43.020004302,43.020004302,True,True
1111,OKLO,2025-09-19 18:00:00+00:00,2025-09-19 21:01:32.578153,1758304800000.0,129.0779,0.0,buy,,B1,buy_alert,0.15,1758304800000.0,1,TOP_GAINERS,1,,,,,
